garbage_index,satellite_index,distance
13,88,13454.837001998438
13,89,13420.283037162515
13,90,13411.382353057252
13,91,13291.926096392437
13,92,13275.76704108595
13,93,13013.063249611081
13,94,13085.405112086208
13,95,9038.122039068912
13,96,13446.563228312249
13,97,13417.547750146523
13,98,13184.282385735907
13,99,13082.525023055046
13,100,12495.248787556646
13,101,11447.858268140133
13,102,10891.15378538943
13,103,11528.440893376372
13,104,10967.728859292381
13,105,11417.940049456518
13,106,11470.085758474686
13,107,11353.532316922874
13,108,11520.067454662798
13,109,10755.406874852866
13,110,5515.904376834004
13,111,7798.729197145439
13,112,5633.486786444985
13,113,10421.003496829278
13,114,10583.717924530743
13,115,9038.844226972069
13,116,6895.368840519826
13,117,7077.91458629295
13,118,7308.174380595901
13,119,4955.209032467228
13,120,9571.938984270855
13,121,11260.763433394703
13,122,4945.775459949855
13,123,6459.755117639259
13,124,5160.867734936326
13,125,9277.8772618306
13,126,7372.243461126634
13,127,10229.129449707041
13,128,10996.614248923546
13,129,11465.96714437955
13,130,13157.35136621347
13,131,13275.268722268598
13,132,13415.48211054236
13,133,13518.79612550985
13,134,13535.864492446199
13,135,13307.144710226223
13,136,12675.60668869405
13,137,2837.8248352327323
13,138,13452.168952984874
13,139,13419.009280587234
13,140,13376.809807647629
13,141,13439.672023121166
13,142,13455.56206435199
13,143,12356.349579902084
13,144,10443.709272985323
13,145,13122.804166383961
13,146,11889.113504646759
13,147,11782.35892040314
13,148,12382.123997085386
13,149,12894.269424616656
13,150,12353.981768487876
13,151,12829.560686191557
13,152,12174.203297230973
13,153,11891.041030627564
13,154,11864.985867592839
13,155,11415.530734110896
13,156,11793.886962606859
13,157,10629.871605415787
13,158,10721.231509225625
13,159,11177.061380049696
13,160,10905.046265604193
13,161,9825.614452086276
13,162,9009.929521264788
13,163,9559.170529467527
13,164,9249.573577315437
13,165,9039.188545173694
13,166,1722.9967890894418
13,167,1918.995785480385
13,168,4471.41308641478
13,169,3243.8726284504296
13,170,3754.7457413706115
13,171,1109.0810648200043
13,172,2508.5011954763067
13,173,1960.8723034211332
13,174,1631.353808543994
13,175,946.985215695178
13,176,940.7440869825956
13,177,5813.675771261478
13,178,10289.337382309592
13,179,5782.533396869034
13,180,7220.115030812864
13,181,8875.52684528011
13,182,10133.028293930947
13,183,7630.686648472216
13,184,6441.6845454368395
13,185,5778.507780083587
13,186,6633.049665534773
13,187,9914.935290289666
13,188,11436.72278651996
13,189,11807.865690635474
13,190,10748.991353873957
13,191,8938.2888522862
13,192,7495.879507140382
13,193,5673.11548783477
13,194,7109.204767104945
13,195,9632.270024037965
13,196,11667.821764180619
13,197,11438.116600561285
13,198,11391.70265122135
13,199,9806.162888684195
13,200,3739.4589353490705
13,201,13458.450503408032
13,202,11655.727388782487
14,0,1980.489281806406
14,1,1992.6117859080543
14,2,2451.265990934619
14,3,3226.8011978378
14,4,4084.305863662206
14,5,5882.136030984308
14,6,2363.5781008569497
14,7,13716.587413751637
14,8,13758.427276622773
14,9,8916.964749300385
14,10,12396.426901098146
14,11,10807.370603294237
14,12,8719.274095504103
14,13,10836.314777056012
14,14,10625.761414323686
14,15,8753.76810575458
14,16,7660.485192925231
14,17,8064.116082326751
14,18,5875.668990031306
14,19,4792.376302310472
14,20,4560.263107539409
14,21,5611.351400159531
14,22,11574.964370197195
14,23,8582.819274690451
14,24,5535.957376042288
14,25,10235.450406142616
14,26,11793.282838637702
14,27,13539.404780252711
14,28,9992.604500866706
14,29,10969.638171786226
14,30,5939.923329160457
14,31,11750.755160779681
14,32,11922.735456355565
14,33,9745.489805680847
14,34,13032.223658328012
14,35,6289.276996736155
14,36,12053.867274867938
14,37,10329.387682920158
14,38,4479.724893190721
14,39,11988.491560862569
14,40,3968.3891391466814
14,41,9080.435554572232
14,42,9068.84771610318
14,43,4263.112019560185
14,44,9742.801346798064
14,45,5927.038779047141
14,46,12296.397360130437
14,47,5644.840671875411
14,48,9903.961441743479
14,49,8626.742716464012
14,50,8639.192638124145
14,51,10408.086867961916
14,52,13264.145492053949
14,53,7388.025863320754
14,54,13166.995319497504
14,55,8033.854514404692
14,56,8766.742780180988
14,57,6948.054389052956
14,58,7372.7050511534235
14,59,6903.6157948475575
14,60,6895.052340602175
14,61,6891.615604767872
14,62,8175.578173268067
14,63,6888.37489910917
14,64,6942.9122556170105
14,65,7082.351173685241
14,66,6835.865443907166
14,67,6887.06022887259
14,68,6982.562848658464
14,69,7021.50029031892
14,70,9368.075970907385
14,71,9123.077276481654
14,72,6959.256860536385
14,73,6918.184500445996
14,74,8515.177343796495
14,75,6938.746404117361
14,76,6889.423562546221
14,77,6971.513228418182
14,78,6924.725565374369
14,79,6902.3858982586125
14,80,6890.14464776716
14,81,11333.48701816496
14,82,11549.088830966322
14,83,11556.676642554532
14,84,11732.157669430097
14,85,11883.728956207273
14,86,11942.091977503398
14,87,11889.738763239102
14,88,11915.524241906416
14,89,11968.278529427935
14,90,11968.810094291097
14,91,11950.49485913579
14,92,11946.488499352945
14,93,11860.744727911697
14,94,11886.788065132267
14,95,10081.118227006134
14,96,11790.879720913077
14,97,11756.39421456955
14,98,11554.772507956914
14,99,11479.394115541354
14,100,12781.194804919985
14,101,12723.938150538526
14,102,6598.3317837172235
14,103,10264.384941866447
14,104,12034.399315133087
14,105,11040.07131721495
14,106,10790.619602043349
14,107,8279.472086985823
14,108,10416.508750423927
14,109,12264.59442462092
14,110,5924.963172520825
14,111,2674.523747859038
14,112,5692.808330696822
14,113,12827.972140624615
14,114,7588.0694322112795
14,115,2961.752735889612
14,116,12108.40181452783
14,117,3433.7775089790166
14,118,3102.9962532670665
14,119,7498.114873063409
14,120,12768.234698138054
14,121,10684.184197878782
14,122,9000.133632883962
14,123,11803.170634227825
14,124,10123.819412145267
14,125,2411.3158362727836
14,126,8321.957186188542
14,127,8938.235289472514
14,128,9214.148654750903
14,129,9412.849378930583
14,130,10445.209126399619
14,131,10562.154798092872
14,132,10734.17521214429
14,133,10938.59240298716
14,134,11059.474674681513
14,135,11347.430663730078
14,136,11465.522890013635
14,137,8284.722220480935
14,138,10950.95830298609
14,139,10839.747735141033
14,140,10756.234842616639
14,141,11106.023064426952
14,142,11051.771606938148
14,143,11411.137193489636
14,144,11169.881300110865
14,145,11340.067310428063
14,146,11383.201118590656
14,147,11373.67626571862
14,148,11411.570876061398
14,149,11388.254326985196
14,150,11411.762651823612
14,151,11396.571269117427
14,152,11405.545439868429
14,153,11383.932511601488
14,154,11382.498568102845
14,155,11330.284966061632
14,156,11374.86610809429
14,157,11204.52384060754
14,158,11220.881144455398
14,159,11295.843315818236
14,160,11253.192218865795
14,161,11044.822243026545
14,162,10863.131870746844
14,163,10987.39957612287
14,164,10918.67238485923
14,165,10869.987653744114
14,166,8986.56151703312
14,167,9037.890294583287
14,168,9696.737036127295
14,169,9376.928472655754
14,170,9508.907782005263
14,171,8804.20862126356
14,172,8324.02459357931
14,173,8402.53599632808
14,174,8962.088326149042
14,175,8666.105329892802
14,176,8689.65139162174
14,177,10851.241006259906
14,178,4197.516204460366
14,179,8419.863328122101
14,180,5109.0108316968235
14,181,3115.0982521877413
14,182,3744.0343997191344
14,183,12795.93417023878
14,184,11771.28846340183
14,185,8232.023008773896
14,186,6056.331932874994
14,187,13290.137879113521
14,188,7080.156707089983
14,189,10058.364402579493
14,190,12799.872324601214
14,191,13223.138349472147
14,192,4536.227817851542
14,193,8484.3654391324
14,194,5055.811267636674
14,195,3267.210214832842
14,196,8646.112879969689
14,197,11646.140253573143
14,198,11760.711123997344
14,199,13137.317771303518
14,200,5337.788974012892
14,201,12060.146932378213
14,202,11647.695778891793
15,0,11511.02446457659
15,1,11091.425982533074
15,2,10615.092760081607
15,3,10068.834185164005
15,4,9518.551176205168
15,5,8374.015477742721
15,6,10196.924174946967
15,7,8218.055712762864
15,8,8711.66028801253
15,9,5800.291503103696
15,10,11722.095242994536
15,11,5152.945361695068
15,12,5909.617914201089
15,13,5151.875104235561
15,14,5175.141565131511
15,15,5893.4822221665245
15,16,6542.743435090706
15,17,6294.825902908938
15,18,12496.69907874691
15,19,12286.600165250302
15,20,12115.85331654093
15,21,12435.368083265037
15,22,5293.0932509409295
15,23,12829.441989753235
15,24,7874.92736535279
15,25,12676.865223942468
15,26,12121.2261097151
15,27,10112.787086044797
15,28,12723.515853847004
15,29,13279.373824576676
15,30,7542.836453047143
15,31,1799.2334584089683
15,32,1814.0858918421172
15,33,9101.002060381528
15,34,3924.561243514301
15,35,7041.394457426501
15,36,6126.876629847029
15,37,11417.341038739229
15,38,11518.933347090664
15,39,12356.794254219389
15,40,10506.356732776674
15,41,11926.101341148897
15,42,11928.029798968699
15,43,8156.839334252251
15,44,3839.009988021105
15,45,12297.966347730639
15,46,7242.511247363982
15,47,6570.061636503545
15,48,3918.6002004600346
15,49,4880.148258950257
15,50,4873.326962981945
15,51,4011.991279453118
15,52,9431.624221784185
15,53,4830.75164299483
15,54,7992.815307327703
15,55,4500.189728753928
15,56,4723.567235306062
15,57,5863.561703112086
15,58,6425.5179036450645
15,59,5812.279733611779
15,60,5804.68939735088
15,61,5823.530149935573
15,62,9421.264643723254
15,63,5802.212914265241
15,64,5856.25026330656
15,65,6038.641364170751
15,66,5794.787866778246
15,67,5805.75069710835
15,68,5906.457177917786
15,69,5956.76673570794
15,70,8961.72456436365
15,71,8749.082640868304
15,72,5876.418178268959
15,73,5827.710010994527
15,74,7019.622200493638
15,75,5851.410113744177
15,76,5824.725345963934
15,77,5891.021522888304
15,78,5835.137948761924
15,79,5811.884844337791
15,80,5804.021657417368
15,81,7083.485357577533
15,82,4545.174482345469
15,83,4503.861149498126
15,84,3420.521125626052
15,85,2054.523680645051
15,86,1165.3384730250084
15,87,1979.7714526730156
15,88,1629.3050588339402
15,89,355.0036751167376
15,90,338.76143022507466
15,91,1068.7904278143992
15,92,1167.4163203336989
15,93,2412.678020454563
15,94,2116.599285023737
15,95,9435.57220724161
15,96,102.44054292840659
15,97,322.3310170566457
15,98,1935.3059176679108
15,99,2406.053513562486
15,100,6498.6790104000265
15,101,8329.278145279462
15,102,7026.083814984163
15,103,5856.245532010888
15,104,6567.886283370851
15,105,5968.149085219399
15,106,5906.733397890709
15,107,6282.306758175972
15,108,5861.452198751959
15,109,6837.7186664821775
15,110,11539.683386955534
15,111,10425.549910973292
15,112,11495.848792265775
15,113,7559.329039796387
15,114,6157.606935748423
15,115,9172.970796202115
15,116,10602.727160777156
15,117,10857.602395800839
15,118,10561.895280992012
15,119,12183.927023572849
15,120,8169.178147947512
15,121,5864.663108497807
15,122,12167.626071856257
15,123,10922.865573330631
15,124,10981.72204200962
15,125,10156.222588770495
15,126,11092.328757926018
15,127,8396.115637259745
15,128,7376.924251300129
15,129,6655.343316344699
15,130,2809.793656662746
15,131,2395.4591781851796
15,132,1894.0062623590497
15,133,1743.7831884904326
15,134,2033.2595525801732
15,135,3916.9753382853696
15,136,6023.552233355949
15,137,13239.953379457142
15,138,1795.148579698718
15,139,1667.8517566846929
15,140,1737.2965375011001
15,141,2407.186164415795
15,142,2137.006965349508
15,143,6568.708395591957
15,144,9554.446308772523
15,145,4371.336292515689
15,146,7495.384303193722
15,147,7681.511346656237
15,148,6515.441160271245
15,149,5177.535166634658
15,150,6579.28328039216
15,151,5374.145460895503
15,152,6956.550599578785
15,153,7494.589630553981
15,154,7539.610216368185
15,155,8275.464230695923
15,156,7665.386281754276
15,157,9336.909879717357
15,158,9225.710531321794
15,159,8625.237622010563
15,160,8993.40401793662
15,161,10219.033696394437
15,162,10957.461748114014
15,163,10475.96861236279
15,164,10754.94371475579
15,165,10933.681261821808
15,166,13747.536093272758
15,167,13738.089683663133
15,168,13313.136556116806
15,169,13586.106906554898
15,170,13488.368199537339
15,171,13746.636249059327
15,172,13333.918698979433
15,173,13472.501800244052
15,174,13750.519816057526
15,175,13706.478206615117
15,176,13715.885175934347
15,177,12502.933537856377
15,178,8518.559538732883
15,179,12637.215546725176
15,180,11927.110418018756
15,181,10582.974710963501
15,182,9065.417112569501
15,183,10790.581256069676
15,184,11815.657008882243
15,185,12560.63176718956
15,186,12189.861557583024
15,187,8167.120352087674
15,188,6399.663737306502
15,189,4902.246935781679
15,190,6712.504166867121
15,191,9304.787935050597
15,192,11636.312526789225
15,193,12498.179710303764
15,194,11804.376491980436
15,195,9465.73237510141
15,196,5376.858672991428
15,197,5264.240299203216
15,198,5353.751632381258
15,199,8057.109533418272
15,200,13198.003676915472
15,201,433.1295947720225
15,202,5968.185641368131
16,0,10983.902081723656
16,1,11265.8128598293
16,2,11535.488621982653
16,3,11791.418736027215
16,4,12000.241583670848
16,5,12302.726747829149
16,6,10850.058489428342
16,7,10380.481404262988
16,8,9787.975558895383
16,9,13771.63244454163
16,10,4603.442899837818
16,11,13697.330146088547
16,12,13752.566353701603
16,13,13694.217814272033
16,14,13735.569443310946
16,15,13760.15241061317
16,16,13560.052172290098
16,17,13651.520333863598
16,18,5813.039041718014
16,19,6707.963173248881
16,20,7167.528730359074
16,21,6088.672107012112
16,22,13459.277192226056
16,23,3057.997562295894
16,24,12808.854719096198
16,25,2178.3415398741463
16,26,3558.833336822824
16,27,7627.678909380724
16,28,2180.6209667073904
16,29,2354.254037846158
16,30,12992.533403534506
16,31,13963.638178207033
16,32,13752.618691607113
16,33,12311.039083964466
16,34,13237.772128772145
16,35,12960.115908382386
16,36,9366.924380236813
16,37,4773.607379338734
16,38,9945.44551541733
16,39,4763.743524784702
16,40,11385.505950026505
16,41,5260.384923933728
16,42,5267.450945631315
16,43,11094.388010657407
16,44,11112.269128277068
16,45,9240.63759858275
16,46,8463.735164092788
16,47,11460.514903530597
16,48,10854.9468428641
16,49,13062.849425536888
16,50,13066.356094935154
16,51,12533.773495189755
16,52,7512.4970428909155
16,53,11453.912493510816
16,54,8894.833568075514
16,55,11644.082409402426
16,56,13042.705357678662
16,57,12684.494342028778
16,58,12012.957482442422
16,59,12594.530146615885
16,60,12560.37684476002
16,61,12373.010144363752
16,62,8667.943349555342
16,63,12506.134612098185
16,64,12679.3880021026
16,65,12776.857685476878
16,66,12338.782199797306
16,67,12466.395437167192
16,68,12722.551291063202
16,69,12751.470165784622
16,70,10640.353819484299
16,71,10814.835221716345
16,72,12700.281000684072
16,73,12634.48875001356
16,74,13273.168358142773
16,75,12672.897557347003
16,76,12365.199794632736
16,77,12715.138195282785
16,78,12648.497102310033
16,79,12588.947429347583
16,80,12523.306960105627
16,81,10577.593633211418
16,82,13650.861440343131
16,83,13655.896953185194
16,84,13744.699706190933
16,85,13730.993582912477
16,86,13648.424903224319
16,87,13726.191396746277
16,88,13698.918853292202
16,89,13490.650115655126
16,90,13468.694584497667
16,91,13234.808374916041
16,92,13207.011347105325
16,93,12803.67439432708
16,94,12908.743079338385
16,95,8191.269747112728
16,96,13563.363831614774
16,97,13500.918112078813
16,98,13129.965886711376
16,99,12989.39053984253
16,100,12847.130734544173
16,101,11830.601599426787
16,102,12284.900053459342
16,103,12349.37346821832
16,104,11165.777416169716
16,105,12020.733519657924
16,106,12149.550267737643
16,107,12551.553303355064
16,108,12303.030953359788
16,109,10815.605525254774
16,110,6012.943406033167
16,111,9188.12008903833
16,112,6217.814169616641
16,113,10168.017357012297
16,114,11770.047781201893
16,115,10568.660673196044
16,116,5227.790678921306
16,117,8299.06096942925
16,118,8596.463444379755
16,119,4774.779391918505
16,120,9027.148632611332
16,121,11919.396787208087
16,122,3857.894126077091
16,123,4647.334182362067
16,124,3523.4734393687672
16,125,10900.562167238537
16,126,6940.786201830051
16,127,10024.055685647003
16,128,10874.579289432584
16,129,11401.669828721228
16,130,13401.032147448183
16,131,13557.165256207696
16,132,13756.097405917093
16,133,13935.240276363287
16,134,14001.707313905878
16,135,13923.290491151276
16,136,13421.11976936842
16,137,2385.8456018860556
16,138,13884.887880799606
16,139,13807.430225756947
16,140,13733.510506661802
16,141,13941.329912960055
16,142,13931.764044610833
16,143,13132.029909747793
16,144,11374.579186971196
16,145,13766.433685894346
16,146,12716.269354018017
16,147,12619.171983968665
16,148,13155.110465493059
16,149,13588.218447505587
16,150,13130.51098531811
16,151,13535.315620191373
16,152,12971.619320175792
16,153,12718.23933582726
16,154,12694.204039124867
16,155,12283.616126901115
16,156,12630.186359573572
16,157,11550.6846145338
16,158,11636.786092441478
16,159,12063.203420121828
16,160,11809.235011038834
16,161,10787.44368212508
16,162,10002.886423591512
16,163,10532.230213304092
16,164,10234.207764397142
16,165,10031.235728597432
16,166,2783.17035317106
16,167,2985.1315182306776
16,168,5539.433217923081
16,169,4316.685893522441
16,170,4826.302272470607
16,171,2085.388644045248
16,172,2107.219108461856
16,173,1708.32662654356
16,174,2687.270903633826
16,175,1648.7530466674168
16,176,1710.266786794762
16,177,6246.104923352099
16,178,11741.830026072612
16,179,7476.077426360943
16,180,9419.654781493342
16,181,10868.52775358363
16,182,11722.235660002889
16,183,6560.667494913666
16,184,6132.441027433136
16,185,7515.4508892877
16,186,8785.262949266158
16,187,8573.633233265495
16,188,12170.590143344514
16,189,11699.62697112222
16,190,9637.641562755964
16,191,7585.351409033659
16,192,9679.593639404871
16,193,7302.754353674263
16,194,9294.249275687469
16,195,11347.714602139557
16,196,11966.462456063085
16,197,10779.276046760146
16,198,10690.2215549911
16,199,8497.907059138557
16,200,5199.105082779104
16,201,13507.588391402389
16,202,10978.034023987262
17,0,8660.442779073239
17,1,9130.759996986411
17,2,9615.498643447454
17,3,10116.55121339483
17,4,10570.297884457657
17,5,11377.058989530633
17,6,9131.683315567372
17,7,10936.48285829781
17,8,10531.646622440981
17,9,12502.51776860232
17,10,6867.198113224925
17,11,12777.03351531817
17,12,12454.99550322147
17,13,12780.132501140837
17,14,12773.23970049102
17,15,12466.806188408043
17,16,12134.685623335465
17,17,12270.175286142352
17,18,5419.256318677331
17,19,5848.300246962596
17,20,6277.2784154238125
17,21,5579.775961698329
17,22,12728.505902397364
17,23,4472.460101987016
17,24,11275.714345670585
17,25,4864.288480769534
17,26,6118.639640506778
17,27,9094.172547003884
17,28,4748.345996412884
17,29,4129.196343299843
17,30,11667.01241046435
17,31,13681.11840649626
17,32,13545.998692366662
17,33,10695.749551299568
17,34,13241.984985944819
17,35,11737.448861088673
17,36,10664.169523215753
17,37,4952.052368386383
17,38,7369.977776756127
17,39,5938.184631370873
17,40,9085.016374736048
17,41,4114.508357017059
17,42,4111.187478249753
17,43,9433.652500752249
17,44,11393.361605347549
17,45,6568.120192381961
17,46,9986.407392985404
17,47,10301.101108420533
17,48,11232.527068714184
17,49,12610.352772770222
17,50,12617.091034627567
17,51,12771.04983892345
17,52,9537.439146160006
17,53,10881.118533519613
17,54,10693.20284578344
17,55,11275.522223757976
17,56,12634.263778000632
17,57,11532.6039484479
17,58,10600.723356124852
17,59,11529.481930805276
17,60,11523.640506333668
17,61,11474.197217788149
17,62,9244.147263301908
17,63,11513.840591151727
17,64,11538.079798409482
17,65,11494.894383008736
17,66,11163.165119674892
17,67,11504.174727575604
17,68,11528.437075980864
17,69,11518.897992538796
17,70,9198.594205834552
17,71,9329.16953159085
17,72,11535.364060080094
17,73,11536.886553651057
17,74,11758.74284808917
17,75,11537.667639942812
17,76,11468.984254450575
17,77,11536.25813970112
17,78,11537.675499704877
17,79,11533.385693124459
17,80,11519.731108583559
17,81,11704.872270974216
17,82,12991.243873488971
17,83,13003.32845414984
17,84,13274.89021605633
17,85,13487.159943852379
17,86,13550.913825833632
17,87,13494.625497169289
17,88,13524.868009034946
17,89,13552.133818466613
17,90,13547.874253649685
17,91,13469.096112746674
17,92,13457.072534426887
17,93,13244.409740916608
17,94,13305.094301521374
17,95,9514.197849160433
17,96,13573.491894963712
17,97,13558.632826500443
17,98,13383.95396410161
17,99,13298.82806566275
17,100,12434.287327699758
17,101,11339.720470839138
17,102,10727.460937483815
17,103,11408.491789829677
17,104,10947.017785797021
17,105,11329.2707018931
17,106,11369.909266057412
17,107,11194.211029672118
17,108,11405.191308789632
17,109,10760.331489110058
17,110,5837.884416690328
17,111,7813.367466626964
17,112,5932.476083375091
17,113,10483.809171699604
17,114,10443.147456346396
17,115,8951.744146261977
17,116,7307.776058557404
17,117,7167.18503104616
17,118,7366.703166156962
17,119,5423.564098188706
17,120,9701.805794122845
17,121,11167.130624812646
17,122,5518.675502331931
17,123,6919.9789691553415
17,124,5695.745657970791
17,125,9178.977513122998
17,126,7830.289498054299
17,127,10589.245879955897
17,128,11320.90587872079
17,129,11764.897419761775
17,130,13313.228752970288
17,131,13412.291401987644
17,132,13522.965530090078
17,133,13587.098983771019
17,134,13577.944568654153
17,135,13265.721258382206
17,136,12556.466281833445
17,137,3411.6025716728454
17,138,13510.316804252381
17,139,13500.3369295104
17,140,13474.455695967008
17,141,13460.978258742993
17,142,13490.647809308179
17,143,12217.902740326237
17,144,10200.584711448095
17,145,13064.448042675409
17,146,11717.637588070005
17,147,11604.355701375016
17,148,12245.531573904964
17,149,12806.113399558375
17,150,12215.11401980484
17,151,12734.242113376438
17,152,12021.904484847271
17,153,11719.57648659398
17,154,11691.995193319723
17,155,11216.607889109358
17,156,11616.392021773481
17,157,10394.130357900794
17,158,10489.292478803169
17,159,10965.875338357182
17,160,10681.12660691706
17,161,9559.99873341643
17,162,8720.458804484519
17,163,9285.088920649368
17,164,8966.515330154662
17,165,8750.451078259857
17,166,1649.4616732290551
17,167,1795.4294203134214
17,168,4149.001468687966
17,169,2964.0759420785585
17,170,3451.3398545312584
17,171,1335.1299945875016
17,172,3092.334658939298
17,173,2561.7221069787993
17,174,1586.1563199192728
17,175,1452.4426821985187
17,176,1408.3854204447966
17,177,5639.735618497071
17,178,10202.768098971052
17,179,5324.302128643904
17,180,6767.8763970552645
17,181,8587.766408619382
17,182,10003.977774574108
17,183,7841.235446277678
17,184,6453.400558373382
17,185,5315.923047796256
17,186,6148.566608726002
17,187,10292.337245657003
17,188,11543.134545988372
17,189,12080.915300593413
17,190,11135.53980113741
17,191,9269.030522027419
17,192,7075.742088377053
17,193,5233.412237641702
17,194,6663.989876357513
17,195,9458.963201276792
17,196,11866.917926749114
17,197,11788.407038612137
17,198,11746.705417501606
17,199,10178.669821987698
17,200,3869.8364489801706
17,201,13594.168665442947
17,202,12029.437167103166
18,0,12421.787297797862
18,1,12851.909866726905
18,2,13244.849959305484
18,3,13595.713782063323
18,4,13861.867246214731
18,5,14181.62192140608
18,6,13029.153204806025
18,7,3891.0867355903983
18,8,3969.7699772377146
18,9,10099.68551126733
18,10,7663.823572219096
18,11,8288.374675242343
18,12,10262.17201614138
18,13,8259.46790425991
18,14,8494.426576969718
18,15,10239.280805979211
18,16,11035.256125571581
18,17,10760.428932285151
18,18,12807.689833917577
18,19,12994.278717984333
18,20,13192.585836672974
18,21,12901.38290234226
18,22,7314.375200523772
18,23,11497.51865176938
18,24,12380.448037411272
18,25,10244.601084347494
18,26,8543.02032503609
18,27,5505.127998598927
18,28,10459.939574691865
18,29,7836.259465243974
18,30,12952.245450559458
18,31,9869.299857481781
18,32,9504.45773964519
18,33,6429.382197105856
18,34,7571.849599705329
18,35,12772.147623517594
18,36,9419.296300245234
18,37,4928.678889060106
18,38,9710.229404448732
18,39,5687.487095124436
18,40,11001.503520923812
18,41,5383.154272860603
18,42,5389.570240020589
18,43,11023.596808441223
18,44,11138.684535473009
18,45,8622.875824287126
18,46,8678.303902745478
18,47,11384.161291495258
18,48,10896.42392186183
18,49,12936.686096805433
18,50,12939.840934061212
18,51,12602.795864899017
18,52,8506.252548719545
18,53,11295.930395642174
18,54,9702.102636849479
18,55,11614.369881123448
18,56,12882.307241864366
18,57,11468.20964735013
18,58,9000.925033733063
18,59,11752.074527652294
18,60,11834.371181309349
18,61,12183.409784228314
18,62,13431.677061575294
18,63,11958.846570022251
18,64,11510.913174091782
18,65,10941.727085452167
18,66,10941.105616201232
18,67,12037.028306950839
18,68,11314.281969507247
18,69,11161.38162435283
18,70,4927.074101115389
18,71,5356.338538533913
18,72,11426.062430497303
18,73,11655.899462785215
18,74,9244.056093066307
18,75,11531.172248896497
18,76,12186.235446372568
18,77,11377.810528924525
18,78,11613.263876505052
18,79,11787.521864403232
18,80,11932.764940758529
18,81,12945.85647610264
18,82,7956.250329500832
18,83,7979.608684534203
18,84,8592.00424727666
18,85,9342.238496955466
18,86,9815.783053814022
18,87,9382.316899053441
18,88,9569.629006789435
18,89,10313.784103366414
18,90,10368.03948467687
18,91,10830.416388430142
18,92,10876.184107153764
18,93,11406.126860048025
18,94,11286.641465870483
18,95,12928.388557246742
18,96,10512.745825751375
18,97,10721.968702815311
18,98,11541.17977260697
18,99,11758.460241424003
18,100,5416.379507038136
18,101,3360.3034047425786
18,102,10052.896522928466
18,103,6686.911178912802
18,104,4245.014253424631
18,105,5684.58974189631
18,106,6021.869691662922
18,107,8738.397030381362
18,108,6503.824516774444
18,109,3927.444266795399
18,110,12451.931226361956
18,111,12824.89837174475
18,112,12514.814219391294
18,113,3654.637292130346
18,114,8571.006187996396
18,115,12122.986970610064
18,116,7556.998887297552
18,117,12871.38511849314
18,118,12729.864473108362
18,119,12278.00017507055
18,120,3960.778638917705
18,121,5880.0807035772195
18,122,11628.857598473662
18,123,8217.402966061978
18,124,9348.615177658958
18,125,13014.52953135033
18,126,13292.976687536555
18,127,13772.18295683141
18,128,13704.492404221468
18,129,13596.070778175683
18,130,12247.026004345857
18,131,11990.519076976478
18,132,11556.0137186528
18,133,10920.856542770152
18,134,10459.12254626873
18,135,8801.06215065291
18,136,7004.869266907896
18,137,11119.015262451405
18,138,10652.401561497316
18,139,11047.324236179442
18,140,11311.919261347712
18,141,9982.151291978627
18,142,10241.426428667808
18,143,6445.546271443543
18,144,3822.378927403537
18,145,8345.197605871179
18,146,5608.551500566535
18,147,5437.1252189994275
18,148,6495.928074975524
18,149,7665.560202564615
18,150,6439.012039437883
18,151,7496.364645956874
18,152,6097.893370487304
18,153,5610.747854481151
18,154,5567.461887874169
18,155,4900.172435348246
18,156,5454.87620005435
18,157,3990.8554597244306
18,158,4080.222883871412
18,159,4590.762800040056
18,160,4272.298325300077
18,161,3406.4231426366473
18,162,3198.8161875394217
18,163,3295.4549790176306
18,164,3218.8045070568915
18,165,3199.791137873792
18,166,8364.683818426662
18,167,8192.276006242422
18,168,6048.556987570273
18,169,7076.540717102737
18,170,6649.615809883869
18,171,8992.257068177505
18,172,10912.152898883376
18,173,10542.749345702478
18,174,8447.254840403037
18,175,9487.692170258522
18,176,9402.733234855068
18,177,4268.664382902129
18,178,12462.328336685787
18,179,6159.1073105602145
18,180,9140.674082171525
18,181,11205.838462365877
18,182,12408.484365457829
18,183,4902.82760949521
18,184,3869.332058583909
18,185,6267.992415654589
18,186,8250.650779111182
18,187,8302.194765850583
18,188,13124.452612563691
18,189,12574.889786320025
18,190,9834.542136099508
18,191,6761.457042319555
18,192,9567.951826220662
18,193,5959.24430075168
18,194,9049.685189905276
18,195,11966.53602425131
18,196,12915.03934488219
18,197,11392.809429982404
18,198,11274.245316560722
18,199,8192.939243435108
18,200,12072.791414626436
18,201,10323.107222786022
18,202,12306.698578727777
19,0,14126.700842996952
19,1,13894.084870252373
19,2,13581.851174725662
19,3,13171.74100148582
19,4,12707.825471047203
19,5,11586.446540654528
19,6,12774.12542183887
19,7,6738.3680695265975
19,8,6422.388817005841
19,9,11625.850703636253
19,10,6371.64611803838
19,11,10580.757373608463
19,12,11713.000040759112
19,13,10563.901290272317
19,14,10708.839854031421
19,15,11702.81484072776
19,16,12093.938845701374
19,17,11965.890282204964
19,18,10820.306520579392
19,19,11346.257343769403
19,20,11429.377703265374
19,21,10953.12592589222
19,22,10028.505796734116
19,23,9275.667247519212
19,24,12450.455642369194
19,25,8107.332033828975
19,26,6856.710846648131
19,27,5542.565566183974
19,28,8292.402572343959
